"","id","titulo","descricao","publicadoEm","data","hora","aoVivo","idCanal","nomeCanal","visualizacoes","curtidas","descurtidas","favoritos","comentarios","categoryId","defaultAudioLanguage","categoria","faturamento"
"193","Lnj3onOULGQ","LE BAC - LE RIRE JAUNE","Le BAC, c'est d'la merde. Viens Rire Jaune ici ;) <U+25BB> http://facebook.com/LeRireJauneOfficiel Abonne-Toi http://bit.ly/Rire-Jaune <U+2606> Twitter ...",2014-06-11 15:52:49,2014-06-11,57120,"none","UCTt2AnK--mnRmICnf-CCcrw","Le Rire Jaune",12956828,239316,2744,0,19623,23,"fr","Comédia",12000
"194","VLAMC3NJsP4","MA M<c8>RE - LE RIRE JAUNE","Ma M<e8>re, c'est une femme formidable. Avec mon fr<e8>re, on est des gosses forts minables. Viens Rire Jaune ici ;) <U+25BB> http://facebook.com/LeRireJauneOfficiel ...",2015-05-31 16:05:42,2015-05-31,57900,"none","UCTt2AnK--mnRmICnf-CCcrw","Le Rire Jaune",12059193,258473,1820,0,8760,23,"fr","Comédia",12000
"195","uM7p06pcxHQ","LES PARISIENS - LE RIRE JAUNE","Les Parisiens, on est un peu chiants quand m<ea>me ! Viens Rire Jaune ici ;) <U+25BB> http://facebook.com/LeRireJauneOfficiel Abonne-Toi http://bit.ly/Rire-Jaune ...",2014-04-30 15:59:51,2014-04-30,57540,"none","UCTt2AnK--mnRmICnf-CCcrw","Le Rire Jaune",11728052,221010,6264,0,26785,23,"fr","Comédia",11000
"196","FUvs2XI6rPc","JE SAIS PAS DANSER! - Natoo","Un grand merci <e0> Waxx, Mathieu Joly et Kemar d'avoir boss<e9> sur ce projet musical. T<e9>l<e9>charge mon appli mobile ici ...",2016-11-18 13:00:19,2016-11-18,46800,"none","UCtihF1ZtlYVzoaj_bKLQZ-Q","Natoo",23307502,430676,31843,0,43711,23,"fr","Comédia",23000
"197","a021WhobrLc","La chanson des licornes - Natoo","Merci <e0> Kemar pour cette composition musicale de qualit<e9> et pour son passage en leggings! Ce mec p<e8>se un maximum dans l'univers du poney. Merci <e0> Kitty ...",2014-03-23 15:52:24,2014-03-23,57120,"none","UCtihF1ZtlYVzoaj_bKLQZ-Q","Natoo",21055707,281496,12409,0,21972,23,"fr","Comédia",21000
"198","DbD-za0VSRs","Les gens sales - Natoo","Si tu te reconnais dans cette vid<e9>o, je te recommande d'aller te laver. Tu peux me retrouver sur facebook: https://www.facebook.com/fille.ludique sur twitter: ...",2012-07-09 04:22:15,2012-07-09,15720,"none","UCtihF1ZtlYVzoaj_bKLQZ-Q","Natoo",17579343,200412,8140,0,11656,27,"fr","Educação",17000
"199","bNVHUHusEok","Premi<e8>re et derni<e8>re fois - Natoo","N'h<e9>sitez pas <e0> partager cette vid<e9>o! Merci <e0> tous ceux qui me suivent et m'encouragent!! Je vous envoie beaucoup d'amour par wi fi!!: Abonnez vous <e0> ma ...",2014-02-10 11:04:13,2014-02-10,39840,"none","UCtihF1ZtlYVzoaj_bKLQZ-Q","Natoo",15545555,206482,3833,0,15531,23,"fr","Comédia",15000
"200","eBfy32x4rS8","Les r<e8>gles - Natoo","Cette vid<e9>o traite du cycle merveilleux des r<e8>gles! Partageons tous ensemble la joie et le bonheur que les menstrues apportent aux femmes!! ----- Un <e9>norme ...",2014-10-15 15:51:33,2014-10-15,57060,"none","UCtihF1ZtlYVzoaj_bKLQZ-Q","Natoo",15096394,194785,4199,0,13420,19,"fr","Viagens e Eventos",15000
"201","1YBl3Zbt80A","Badri Ki Dulhania (Title Track) Varun, Alia, Tanishk, Neha, Monali, Ikka | ""Badrinath Ki Dulhania""","Badri Ki Dulhania Title Track | Hindi Songs 2017 | 2017 New Songs Presenting new Bollywood song BADRI KI DULHANIA (Title Song) from new Hindi movie ...",2017-02-06 08:28:26,2017-02-06,30480,"none","UCq-Fj5jknLsUf-MWSy4_brA","T-Series",290686980,765023,119384,0,33921,10,"en-GB","Música",290000
"202","nCD2hj6zJEc","Dheere Dheere Se Meri Zindagi Video Song (OFFICIAL) Hrithik Roshan, Sonam Kapoor | Yo Yo Honey Singh","Watch Tamma Tamma Again - http://Bit.ly/TammaTammaAgain In Loving Memory of Shri GULSHAN KUMAR, we present to you Bhushan Kumar's ""Dheere ...",2015-09-01 18:35:01,2015-09-01,66900,"none","UCq-Fj5jknLsUf-MWSy4_brA","T-Series",240225438,752523,81649,0,37463,10,"hi","Música",240000
"203","EEX_XM6SxmY","Tamma Tamma Again | Varun , Alia | Bappi L, Anuradha P | Tanishk, Badshah |  ""Badrinath Ki Dulhania""","Presenting Tamma Tamma Again from new hindi movie ""Badrinath Ki Dulhania"" starring Varun Dhawan, Alia Bhatt. The movie is directed by Shashank Khaitan ...",2017-02-11 06:38:17,2017-02-11,23880,"none","UCq-Fj5jknLsUf-MWSy4_brA","T-Series",194598669,490541,77291,0,19545,10,"en-GB","Música",194000
"204","bPk9bSvQQoc","'PREM RATAN DHAN PAYO' Title Song (Full VIDEO) | Salman Khan, Sonam Kapoor | T-Series","Watch Tamma Tamma Again - http://Bit.ly/TammaTammaAgain Presenting 'PREM RATAN DHAN PAYO' title track song from Hindi movie Prem Ratan Dhan ...",2015-12-01 12:42:52,2015-12-01,45720,"none","UCq-Fj5jknLsUf-MWSy4_brA","T-Series",190560978,326292,92763,0,16953,10,"hi","Música",190000
"205","Umqb9KENgmk","""Tum Hi Ho"" Aashiqui 2 Full Song With Lyrics | Aditya Roy Kapur, Shraddha Kapoor","Click to share it on Facebook - http://bit.ly/TumHiHoSong Click to Tweet it on Twitter - http://ctt.ec/H51Ue Presenting full song with lyrics ""Tum Hi Ho"" of ""Aashiqui ...",2013-04-04 12:32:37,2013-04-04,45120,"none","UCq-Fj5jknLsUf-MWSy4_brA","T-Series",171894538,562254,35525,0,41153,10,"hi","Música",171000
"206","IKHWOf0Rgd8","Crime Patrol Dial 100 - <U+0915><U+094D><U+0930><U+093E><U+0907><U+092E> <U+092A><U+0947><U+091F><U+094D><U+0930><U+094B><U+0932> - Dav-Pech - Episode 25 - 23rd November, 2015","In this episode of Crime Patrol, we will get to know about a successful criminal lawyer who had an extra martial affair with her secretary. However, an attempt to ...",2015-11-24 01:45:00,2015-11-24,6300,"none","UCpEhnqL0y41EpW2TvWAHD7Q","SET India",39774727,30529,20986,0,1981,43,NA,"Shows",39000
"207","9Eu896n56vI","The Kapil Sharma Show - <U+0926><U+0940> <U+0915><U+092A><U+093F><U+0932> <U+0936><U+0930><U+094D><U+092E><U+093E> <U+0936><U+094B><U+0096>Ep-23-Sultan In Kapil<U+0092>s Mohalla<U+0096> 9th July 2016","Bollywood Superstar Salman Khan and the very beautiful and talented actress Anushka Sharma is the special guest tonight on 'The Kapil Sharma Show.",2016-07-09 19:30:36,2016-07-09,70200,"none","UCpEhnqL0y41EpW2TvWAHD7Q","SET India",33654868,94083,12018,0,6576,43,NA,"Shows",33000
"208","DASH5tdYGXM","Crime Patrol Dial 100 - <U+0915><U+094D><U+0930><U+093E><U+0907><U+092E> <U+092A><U+0947><U+091F><U+094D><U+0930><U+094B><U+0932> - Abhighat - Episode 257 - 11th October, 2016","In today's episode of Crime Patrol, we present to you the investigation of Jhoomer's missing case. Shila is married to Dinesh Agrawal and the couple has a ...",2016-10-11 22:00:23,2016-10-11,79200,"none","UCpEhnqL0y41EpW2TvWAHD7Q","SET India",32787997,22936,16338,0,2054,43,NA,"Shows",32000
"209","P9KTe3iKVbw","Crime Patrol Dial 100 - <U+0915><U+094D><U+0930><U+093E><U+0907><U+092E> <U+092A><U+0947><U+091F><U+094D><U+0930><U+094B><U+0932> - Dost - Episode 238 - 13th September, 2016","In this episode of Crime Patrol, we present to you a thrilling case of four murders that took place in Gujarat. Shailendra Parikh, Kundan Patel, Mangal Desai and ...",2016-09-13 21:37:43,2016-09-13,77820,"none","UCpEhnqL0y41EpW2TvWAHD7Q","SET India",28681661,22881,12963,0,1981,43,NA,"Shows",28000
"210","BoTm1IGGNyc","The Kapil Sharma Show - <U+0926><U+0940> <U+0915><U+092A><U+093F><U+0932> <U+0936><U+0930><U+094D><U+092E><U+093E> <U+0936><U+094B><U+0096>Ep-20-Govinda in Kapil<U+0092>s Mohalla<U+0096>26th June 2016","The most loved actor of Bollywood Govinda along with his wife Sunita and daughter Tina is the special guest tonight on 'The Kapil Sharma Show'. Comedy King ...",2016-06-26 19:31:19,2016-06-26,70260,"none","UCpEhnqL0y41EpW2TvWAHD7Q","SET India",21185762,46749,7341,0,3541,43,NA,"Shows",21000
"211","kHSFpGBFGHY","Johny Johny Yes Papa and Many More Videos | Popular Nursery Rhymes Collection by ChuChu TV","Johny Johny Yes Papa and Many More Videos | Popular Nursery Rhymes Collection by ChuChu TV 00:08 - Johny Johny Yes Papa 01:47 - Head Shoulders ...",2014-11-14 15:46:36,2014-11-14,56760,"none","UCBnZ16ahKA2DZ_T5W0FPUXg","ChuChu TV Nursery Rhymes & Kids Songs",1262106230,1151168,742444,0,31227,27,"hi","Educação",1262000
"212","CvKgP6Ei-U8","Surprise Eggs Nursery Rhymes | Old MacDonald Had A Farm | Learn Colours & Farm Animals | ChuChu TV","Learn Colours and Farm Animals with ChuChu TV Surprise Eggs Nursery Rhymes. Make your kids enjoy the surprise and learn Colours, Farm Animals and their ...",2015-09-22 06:41:31,2015-09-22,24060,"none","UCBnZ16ahKA2DZ_T5W0FPUXg","ChuChu TV Nursery Rhymes & Kids Songs",671522998,961568,633163,0,2492,27,NA,"Educação",671000
"213","3xqqj9o7TgA","The Finger Family Song | ChuChu TV Nursery Rhymes & Songs For Children","Finger Family Nursery Rhymes & Kids Songs by ChuChu TV =============================================== Video: Copyright 2017 ChuChu TV<U+00AE> ...",2015-03-20 19:27:05,2015-03-20,70020,"none","UCBnZ16ahKA2DZ_T5W0FPUXg","ChuChu TV Nursery Rhymes & Kids Songs",517259780,595058,347001,0,11079,27,"hi","Educação",517000
"214","Zu6o23Pu0Do","Rain, Rain, Go Away Nursery Rhyme With Lyrics - Cartoon Animation Rhymes & Songs for Children","""Rain, Rain, Go Away"" Nursery Rhyme. Story: While ChuChu, ChaCha, Chika and Chiku play together, Rain threatens to pour down! This is noticed by their ...",2013-11-20 01:51:06,2013-11-20,6660,"none","UCBnZ16ahKA2DZ_T5W0FPUXg","ChuChu TV Nursery Rhymes & Kids Songs",466882914,0,0,0,3924,27,"hi","Educação",466000
"215","hq3yfQnllfQ","Phonics Song with TWO Words - A For Apple - ABC Alphabet Songs with Sounds for Children","ABC ""Phonics"" song. This animated phonics song will help children learn the sounds of the letters in the English alphabets. This colorful phonics song also ...",2014-03-06 20:57:50,2014-03-06,75420,"none","UCBnZ16ahKA2DZ_T5W0FPUXg","ChuChu TV Nursery Rhymes & Kids Songs",436921788,0,0,0,3285,27,"hi","Educação",436000
"216","k4yXQkG2s1E","Kala Chashma | Baar Baar Dekho | Sidharth M Katrina K | Prem Hardeep Badshah Neha K Indeep Bakshi","Download from iTunes : http://apple.co/2asZFmS Stream it on JioMusic : http://bit.ly/2r3LObm Wynk : http://bit.ly/2ap7HM7 | Saavn : http://bit.ly/2a3Fic6 | Gaana ...",2016-07-27 04:28:59,2016-07-27,16080,"none","UCFFbwnve3yF62-tVXkTyHqg","Zee Music Company",299327876,825599,125873,0,23838,10,"hi","Música",299000
"217","N2-HsIYd0Go","Mile Ho Tum - Reprise Version | Neha Kakkar | Tony Kakkar | Specials by Zee Music Co.","Presenting Mile Ho Tum reprise version sung by Neha Kakkar & Tony Kakkar from the movie Fever. Reprise Version Song Credits : Title : Mile Ho Tum Singer ...",2016-07-27 12:25:03,2016-07-27,44700,"none","UCFFbwnve3yF62-tVXkTyHqg","Zee Music Company",244471114,1689141,137939,0,110868,10,"hi","Música",244000
"218","95I5VaR7GeU","Laila Main Laila | Raees | Shah Rukh Khan | Sunny Leone | Pawni Pandey | Ram Sampath | New Song 2017","Aa gayi Laila... Now Playing on Gaana - http://gaana.com/album/raees Raees Releases In Cinemas on 25th January' 2017 Want to be FAMOUS ON YOUTUBE?",2016-12-21 12:29:15,2016-12-21,44940,"none","UCFFbwnve3yF62-tVXkTyHqg","Zee Music Company",224417454,708885,97372,0,38729,10,NA,"Música",224000
"219","lpdRqn6xwiM","Zaalima | Raees | Shah Rukh Khan & Mahira Khan | Arijit Singh & Harshdeep Kaur | JAM8","Stream It On JioMusic - http://bit.ly/2q6AUny Gaana - http://bit.ly/2iKHyNi Red Chillies Entertainment and Excel Entertainment Present An Excel Entertainment ...",2017-01-05 06:36:49,2017-01-05,23760,"none","UCFFbwnve3yF62-tVXkTyHqg","Zee Music Company",140615127,697391,59243,0,48988,10,NA,"Música",140000
"220","u6p6dubzHAc","Baarish | Half Girlfriend | Arjun K & Shraddha K | Ash King & Shashaa Tirupati | Tanishk Bagchi","Presenting the video of Baarish sung by Ash King & Shashaa Tirupati. Song - Baarish Singers - Ash King & Shashaa Tirupati Music - Tanishk Bagchi Lyricist ...",2017-04-12 04:29:59,2017-04-12,16140,"none","UCFFbwnve3yF62-tVXkTyHqg","Zee Music Company",123940254,722644,45053,0,29530,10,"en","Música",123000
"221","_lsvmj4SL9g","Tashan-e-Ishq - Episode 231  - May 26, 2016 - Webisode","Watch full episodes of Tashan e Ishq at http://www.ozee.com/shows/tashan-e-ishq Enjoy the world of entertainment with your favourite TV Shows, Movies, Music ...",2016-05-26 23:19:32,2016-05-26,83940,"none","UCppHT7SZKKvar4Oc9J4oljQ","zeetv",29597361,21401,10841,0,1323,24,NA,"Entretenimento",29000
"222","ow9Cr11greQ","Azmat Hussain - Saregamapa L'il Champs 2011 - Sep 10, 2011","Watch latest ""Saregamapa L'il Champs 2011"" webisodes on http://www.zeetv.com.",2011-09-12 04:24:20,2011-09-12,15840,"none","UCppHT7SZKKvar4Oc9J4oljQ","zeetv",22484579,62268,6786,0,0,24,"hi","Entretenimento",22000
"223","joZRFygCD5w","Kumkum Bhagya - Episode 556  - April 30, 2016 - Webisode","To watch your favorite shows live from Zee TV and 100 other channels on dittoTV across mobile/desktop/laptop anytime anywhere click: ...",2016-04-30 22:44:27,2016-04-30,81840,"none","UCppHT7SZKKvar4Oc9J4oljQ","zeetv",18755550,42984,10081,0,1879,24,NA,"Entretenimento",18000
"224","oyt2FpeWn0c","Jodha Akbar - Episode 165 - February 03, 2014","Joddha prays to her Kanha that now it is in his hands to save her husband Jalal ud-din Akbar from Benzair's poison. On the other hand, Jalal ud-din Akbar reads ...",2014-02-03 15:43:18,2014-02-03,56580,"none","UCppHT7SZKKvar4Oc9J4oljQ","zeetv",12428883,30587,4846,0,0,43,NA,"Shows",12000
"225","UIgu8Si5wC4","Qubool Hai - Episode 385 - April 18, 2014","Asad walks towards Siddiqui but is suddenly attacked by Tanveer as she stabs him from the back. Tanveer then goes to kill Zoya. She kills both Zoya and Asad ...",2014-04-18 18:05:47,2014-04-18,65100,"none","UCppHT7SZKKvar4Oc9J4oljQ","zeetv",12202071,30472,6911,0,2,43,"hi","Shows",12000
"226","1tVL11ULjYY","The Humma Song <U+0096> OK Jaanu | Shraddha Kapoor | Aditya Roy Kapur | A.R. Rahman, Badshah, Tanishk","The Foot Tapping Song of 2016 is here!. Witness the sensuous chemistry between Shraddha Kapoor and Aditya Roy Kapur in this brand new song from OK ...",2016-12-15 10:20:26,2016-12-15,37200,"none","UC56gTxNs4f9xZ7Pa2i5xNzg","Sony Music India",216449808,799879,87786,0,33770,10,"en-US","Música",216000
"227","CvPdtf8Ijj4","The Breakup Song - Ae Dil Hai Mushkil |  Latest Official Song 2016 | Pritam | Arijit I Badshah","Lose yourself and groove to one of the most scintillating tracks of the year - The Breakup Song. A quirky and fun dance number, this song packs an electrifying ...",2016-10-13 07:27:13,2016-10-13,26820,"none","UC56gTxNs4f9xZ7Pa2i5xNzg","Sony Music India",207007966,592852,65492,0,28030,10,"en-GB","Música",207000
"228","NTHz9ephYTw","Kar Gayi Chull - Kapoor & Sons | Sidharth Malhotra | Alia Bhatt | Badshah | Amaal Mallik |Fazilpuria","Car <U+0096> Check! Clothes <U+0096> Check! Ladki Beautiful <U+0096> Check! The Craziest House Party Song of the Year is here, Kar Gayi Chull featuring the gorgeous Alia Bhatt and ...",2016-02-17 10:31:33,2016-02-17,37860,"none","UC56gTxNs4f9xZ7Pa2i5xNzg","Sony Music India",195466909,433333,47849,0,17350,10,"hi","Música",195000
"229","AEIVhBS6baE","Gerua - Shah Rukh Khan | Kajol | Dilwale | Pritam | SRK Kajol Official New Song Video 2015","Love is in the air again as the eternal romantic couple Shah Rukh Khan and Kajol make a comeback with Dilwale, the most awaited film of 2015. With music by ...",2015-11-18 15:06:04,2015-11-18,54360,"none","UC56gTxNs4f9xZ7Pa2i5xNzg","Sony Music India",183728136,657381,50180,0,41439,10,"hi","Música",183000
"230","hXh35CtnSyU","Bulleya <U+0096> Ae Dil Hai Mushkil | Karan Johar | Aishwarya, Ranbir, Anushka | Pritam | Amit Mishra","Bulleya, a Sufi love song from Ae Dil Hai Mushkil stars Aishwarya Rai Bachchan, Ranbir Kapoor & Anushka Sharma. Beautifully shot in picturesque locations, ...",2016-09-16 05:30:02,2016-09-16,19800,"none","UC56gTxNs4f9xZ7Pa2i5xNzg","Sony Music India",175368652,438541,39690,0,25989,10,"en-GB","Música",175000
"231","wo0ospGvxXc","Ding Dang - Video Song | Thank You for 100+ Million Views","Thank You for your 100+ Million Views on Ding Dang: http://bit.ly/100MillionViewsAndCounting You can download the Munna Michael game here: ...",2017-06-19 10:59:45,2017-06-19,39540,"none","UCX52tYZiEh_mHoFja3Veciw","Eros Now",144370081,461054,61098,0,12187,10,"en","Música",144000
"232","vK5E_aeBGYA","Nagada Sang Dhol - Full Song - Goliyon Ki Rasleela Ram-leela","Check out the Official Trailer of Shubh Mangal Saavdhan here: http://bit.ly/ShubhMangalSaavdhanTrailer Watch Deepika Padukone movies on ErosNow ...",2014-02-28 05:58:40,2014-02-28,21480,"none","UCX52tYZiEh_mHoFja3Veciw","Eros Now",88593219,192660,19090,0,7119,10,"hi","Música",88000
"233","xz-Vac75to4","Pinga | Official Video Song | Bajirao Mastani | Deepika Padukone, Priyanka Chopra","Listen to all the Songs from Munna Michael out here: http://bit.ly/MunnaMichaelAllSongs Watch as Kashibai welcomes the warrior empress Mastani in a ...",2015-11-16 06:30:00,2015-11-16,23400,"none","UCX52tYZiEh_mHoFja3Veciw","Eros Now",87950536,182337,27759,0,444,10,"hi","Música",87000
"234","cLIQzxgFeNE","Nagada Sang Dhol (Video Song) | Goliyon Ki Raasleela Ram-leela | Deepika Padukone, Ranveer Singh","Check out the official teaser of ""Sniff"" here -https://www.youtube.com/watch?v=0iPTUNNnjGM This Navratri celebrate garba like no other with the most awaited ...",2013-10-01 05:30:57,2013-10-01,19800,"none","UCX52tYZiEh_mHoFja3Veciw","Eros Now",77217591,201102,19061,0,12964,10,"hi","Música",77000
"235","Jbn39j-xa-k","Dola Re Dola (Video Song) - Devdas","Check out the Official Trailer of Shubh Mangal Saavdhan here: http://bit.ly/ShubhMangalSaavdhanTrailer Watch the eternal bollywood beauties Aishwarya Rai ...",2011-01-05 11:34:54,2011-01-05,41640,"none","UCX52tYZiEh_mHoFja3Veciw","Eros Now",69239252,171295,18993,0,7589,10,"hi","Música",69000
"236","m_EO7uKHQz8","Rangrasiya - <U+0930><U+0902><U+0917><U+0930><U+0938><U+093F><U+092F><U+093E> - 20th June 2014 - Full Episode(HD)","Rudra takes Paro and tells her everything about how he had felt about her, during various incidents. Paro smiles and seeing Rudra's grim face tells him that he is ...",2014-06-20 17:44:55,2014-06-20,63840,"none","UC55IWqFLDH1Xp7iu1_xknRA","Colors TV",7250040,17065,1992,0,1528,43,NA,"Shows",7000
"237","Ryw5STUymg4","Rangrasiya - <U+0930><U+0902><U+0917><U+0930><U+0938><U+093F><U+092F><U+093E> - 16th April 2014 - Full Episode(HD)","The society welfare officers stay back as they are still not convinced about the relation of Rudra and Parvati. Danveer tells the officers that the after marriage ...",2014-04-16 17:20:46,2014-04-16,62400,"none","UC55IWqFLDH1Xp7iu1_xknRA","Colors TV",6488662,13321,1786,0,816,43,NA,"Shows",6000
"238","aoCE3cybLy0","Madhubala   29th May 2013   Full Episode HD","Subscribe to Colors TV: http://www.youtube.com/user/colorstv?sub_confirmation=1 Follow us on Google+: https://plus.google.com/+colorstv Follow us on ...",2015-07-07 13:01:12,2015-07-07,46860,"none","UC55IWqFLDH1Xp7iu1_xknRA","Colors TV",5378298,11664,1718,0,659,24,"hi","Entretenimento",5000
"239","mcBQm-ili0Q","Naagin - 6th December 2015 - <U+0928><U+093E><U+0917><U+093F><U+0928> - Full Episode (HD)","Subscribe to Colors TV: http://www.youtube.com/user/colorstv?sub_confirmation=1 Follow us on Google+: https://plus.google.com/+colorstv Follow us on ...",2015-12-06 18:04:52,2015-12-06,65040,"none","UC55IWqFLDH1Xp7iu1_xknRA","Colors TV",5327800,13508,2217,0,877,43,"hi","Shows",5000
"240","tPolkOb5Mq8","Balika Vadhu - 19th April 2016 - <U+092C><U+093E><U+0932><U+093F><U+0915><U+093E> <U+0935><U+0927><U+0941> - Full Episode (HD)","""Anandi takes an oath to follow the teachings of Dadisa and then tells Shivam and Nimboli about touching her feet to pay their respects. Elsewhere, Kundan and ...",2016-04-20 05:30:01,2016-04-20,19800,"none","UC55IWqFLDH1Xp7iu1_xknRA","Colors TV",5075987,6194,1891,0,668,24,"hi","Entretenimento",5000
"241","EA_fbT6oN2k","Johny Johny Yes Papa Nursery Rhyme |  Part 3 -  3D Animation Rhymes & Songs for Children","Johny Johny Yes Papa Nursery Rhyme | Part 3 - 3D Animation English Nursery Rhymes & Songs for Children.",2017-01-26 06:29:18,2017-01-26,23340,"none","UCsPF3cApzCohxPp5oKdoWSQ","CVS 3D Rhymes",514867302,869218,497169,0,35045,27,NA,"Educação",514000
"242","svVSim1xils","Johny Johny Yes Papa Nursery Rhyme - Kids' Songs - 3D Animation English Rhymes For Children","""Johny Johny Yes Papa Nursery Rhyme"" - 3D Animation Kids Songs & English Nursery Rhymes For Children.",2015-01-26 10:39:38,2015-01-26,38340,"none","UCsPF3cApzCohxPp5oKdoWSQ","CVS 3D Rhymes",426035068,386179,267030,0,1816,27,"hi","Educação",426000
"243","0oKreL1jvkg","Humpty Dumpty Nursery Rhyme - 3D Animation English Rhymes for children","""Humpty Dumpty Nursery Rhyme"" - 3D Animation Nursery Rhymes for children ""Humpty Dumpty"" Nursery Rhyme Lyrics : Ten Humpty Dumpty sat on a wall One ...",2014-09-05 09:56:56,2014-09-05,35760,"none","UCsPF3cApzCohxPp5oKdoWSQ","CVS 3D Rhymes",283513601,236075,142567,0,1468,27,"hi","Educação",283000
"244","zAlX1V3lK5s","ABC Song | ABCD Alphabet Songs | ABC Songs for Children - 3D ABC Nursery Rhymes","""ABC Song and ABC Alphabet Songs"" Plus More 3D Animation Learning English Alphabet Songs Collection and ABCD Nursery rhymes for children.",2013-12-29 05:33:12,2013-12-29,19980,"none","UCsPF3cApzCohxPp5oKdoWSQ","CVS 3D Rhymes",279560336,0,0,0,5973,27,"hi","Educação",279000
"245","J2eDQhuim6c","Johny Johny Yes Papa Nursery Rhyme - 3D Animation English Rhymes & Songs for Children","Johny Johny Yes Papa Nursery Rhyme - 3D Animation English Rhymes & Songs for Children. Lyrics: Johny Johny! Yes, Papa Eating sugar? No, Papa Telling ...",2016-11-28 13:58:11,2016-11-28,50280,"none","UCsPF3cApzCohxPp5oKdoWSQ","CVS 3D Rhymes",154314766,235103,132322,0,13604,27,NA,"Educação",154000
"246","Wd2B8OAotU8","Nashe Si Chadh Gayi Song | Befikre | Ranveer Singh | Vaani Kapoor | Arijit Singh","The party anthem of 2016-17, 'Nashe Si Chadh Gayi' becomes the FIRST EVER Hindi song to hit 300 MILLION VIEWS on YouTube. Play it on loop! Click to ...",2016-10-18 07:32:24,2016-10-18,27120,"none","UCbTLwN10NoCU4WDzLf1JMOA","YRF",304363601,675519,80570,0,38784,10,"en","Música",304000
"247","C8kSrkz8Hz8","Kamli - Full Song | DHOOM:3 | Katrina Kaif | Aamir Khan | Sunidhi Chauhan | Pritam","Watch the FIRST EVER Hindi song to hit 300 million views on YouTube - 'Nashe Si Chadh Gayi': http://bit.ly/NasheSiChadhGayiSongBefikre Katrina Kaif will ...",2014-01-13 11:06:10,2014-01-13,39960,"none","UCbTLwN10NoCU4WDzLf1JMOA","YRF",147869949,334609,37722,0,18759,10,"en","Música",147000
"248","aWMTj-rejvc","Baby Ko Bass Pasand Hai Song | Sultan | Salman Khan | Anushka Sharma | Vishal | Badshah | Shalmali","Watch the FIRST EVER Hindi song to hit 300 million views on YouTube - 'Nashe Si Chadh Gayi': http://bit.ly/NasheSiChadhGayiSongBefikre Pump up the bass, ...",2016-05-31 06:33:31,2016-05-31,23580,"none","UCbTLwN10NoCU4WDzLf1JMOA","YRF",143795308,254593,56033,0,14115,10,"en","Música",143000
"249","d4_szl5EEww","Jabra Song | Fan | Shah Rukh Khan | Nakash Aziz","Watch the FIRST EVER Hindi song to hit 300 million views on YouTube - 'Nashe Si Chadh Gayi': http://bit.ly/NasheSiChadhGayiSongBefikre A song for the fans ...",2016-02-16 12:28:28,2016-02-16,44880,"none","UCbTLwN10NoCU4WDzLf1JMOA","YRF",120875597,366959,37153,0,30354,10,"en","Música",120000
"250","wzY8Bzz9FS4","Ude Dil Befikre Song | Befikre Title Song | Ranveer Singh | Vaani Kapoor | Benny Dayal","Watch the FIRST EVER Hindi song to hit 300 million views on YouTube - 'Nashe Si Chadh Gayi': http://bit.ly/NasheSiChadhGayiSongBefikre Celebrate life in ...",2016-11-03 08:00:46,2016-11-03,28800,"none","UCbTLwN10NoCU4WDzLf1JMOA","YRF",70104690,111963,15575,0,6159,10,"en","Música",70000
"251","t1PJ60mrHQc","""Language Challenge"" - Italian VS Swedish","Hi marzipans, today we decided to do something a little different and we though you might wanted to see it! :D WHERE TO FIND ME Tweet me @MarziaPie ...",2013-07-10 15:21:37,2013-07-10,55260,"none","UCe9oofjVfJzapRyVlt57x8Q","Marzia",23127310,567038,9034,0,61952,24,NA,"Entretenimento",23000
"252","k5tTRaq3E8I","FELIX <U+2764>","Hi marzipans, today Felix and I celebrate 2 years together so I decided to surprise him by making this short video ^_^ PS. We are in Italy to celebrate at the ...",2013-08-19 10:01:05,2013-08-19,36060,"none","UCe9oofjVfJzapRyVlt57x8Q","Marzia",16666436,627494,5269,0,77888,22,NA,"Pessoas e Blog",16000
"253","5JrtAXei1oA","""Language Challenge"" - Part 2","Hello marzipans, everyone requested more of this so here is part 2! :D <U+2764>WHERE TO FIND ME Tweet me @MarziaPie Instagram: itsmarziapie FB: ...",2013-09-25 15:19:26,2013-09-25,55140,"none","UCe9oofjVfJzapRyVlt57x8Q","Marzia",12913961,297861,2715,0,28917,24,NA,"Entretenimento",12000
"254","Ri2E2TRdOGQ","SCARING PEWDS #2","I'm such a mean girlfriend :P BUAHA WHERE TO FIND ME Tweet me @MarziaPie Instagram: itsmarziapie FB: http://www.facebook.com/CutiePieMarzia Follow ...",2013-09-28 15:02:57,2013-09-28,54120,"none","UCe9oofjVfJzapRyVlt57x8Q","Marzia",12567965,342537,1374,0,14956,24,NA,"Entretenimento",12000
"255","YS-2nW9B_KM","SCARING PEWDS #1","""Like"" me on Facebook:                                                               http://www.facebook.com/CutiePieMarzia                          ...",2012-07-18 16:30:34,2012-07-18,59400,"none","UCe9oofjVfJzapRyVlt57x8Q","Marzia",10744435,223381,1666,0,15144,22,NA,"Pessoas e Blog",10000
